Date,spread,zscore,long_signal,short_signal,exit_signal
2019-02-01,21.092924383935028,2.0883007218945955,False,True,False
2019-02-04,21.42145825242266,2.7155157465800683,False,True,False
2019-02-05,21.478209414428985,2.459274130273007,False,True,False
2019-02-06,21.441297893867528,2.1139981078097794,False,True,False
2019-02-07,21.591456421367972,2.207355582739547,False,True,False
2019-02-08,21.68868337836495,2.1366102941269536,False,True,False
2019-02-11,21.81098657730505,2.111161080740892,False,True,False
2019-02-12,21.65920496301393,1.6820273939047923,False,False,False
2019-02-13,21.708001061373537,1.625617275428058,False,False,False
2019-02-14,17.88449555528347,-3.654860906729521,True,False,False
2019-02-15,16.717528601048198,-3.6741753680924605,True,False,False
2019-02-19,16.30260809368026,-3.1615626661781104,True,False,False
2019-02-20,16.59721179132167,-2.514507012940537,True,False,False
2019-02-21,17.290774692459845,-1.856519326019716,False,False,False
2019-02-22,16.5483629218939,-2.0697392575082088,True,False,False
2019-02-25,16.380615906126845,-1.9436689027098293,False,False,False
2019-02-26,16.15276169202497,-1.862690497701948,False,False,False
2019-02-27,16.550405896872885,-1.5289240276718612,False,False,False
2019-02-28,16.883968187659505,-1.271974824261178,False,False,False
2019-03-01,16.79108875560435,-1.2290980565189937,False,False,False
2019-03-04,17.063550482044892,-1.03690135455772,False,False,False
2019-03-05,17.047997682171665,-0.9792529512824996,False,False,False
2019-03-06,16.74297196011148,-1.0442932269659924,False,False,False
2019-03-07,16.710772861405157,-0.9902201188224432,False,False,False
2019-03-08,16.484857674636377,-1.0193290910069235,False,False,False
2019-03-11,17.490198505688024,-0.5385588454069828,False,False,False
2019-03-12,17.36511809752862,-0.5515411228813294,False,False,False
2019-03-13,17.532658812494322,-0.4372827572210481,False,False,True
2019-03-14,17.27841904989565,-0.506861740442071,False,False,False
2019-03-15,16.83904473477841,-0.6557778585365251,False,False,False
2019-03-18,16.552867448457267,-0.7315378854495906,False,False,False
2019-03-19,16.501088122984505,-0.7032421136578538,False,False,False
2019-03-20,16.414487613809737,-0.6940288858621542,False,False,False
2019-03-21,16.118883263571483,-0.7931738764539492,False,False,False
2019-03-22,16.223910442899058,-0.694421848652703,False,False,False
2019-03-25,16.291919933812444,-0.6175697414403716,False,False,False
2019-03-26,16.614014063100885,-0.3606859494340096,False,False,True
2019-03-27,16.616004267011714,-0.3056453083117156,False,False,True
2019-03-28,16.5983099537013,-0.3505401593355576,False,False,True
2019-03-29,16.703594327500465,-0.025765125097145306,False,False,True
2019-04-01,16.698936554111402,-0.036232397002715716,False,False,True
2019-04-02,16.627678729311246,-0.2539338860077625,False,False,True
2019-04-03,16.267208931591558,-1.1517536093773362,False,False,False
2019-04-04,16.58935395455023,-0.26915103286559894,False,False,True
2019-04-05,16.542444112455563,-0.39477628974751716,False,False,True
2019-04-08,16.528934570468824,-0.44837588726875544,False,False,True
2019-04-09,16.607101321836296,-0.28821663646080387,False,False,True
2019-04-10,16.609091525747132,-0.2887281646740415,False,False,True
2019-04-11,16.770139387636558,0.17797581737262907,False,False,True
2019-04-12,16.662339096694446,-0.1158418837894185,False,False,True
2019-04-15,16.570451093351192,-0.33578602032455956,False,False,True
2019-04-16,16.828044731972938,0.43660153669735796,False,False,True
2019-04-17,16.026101341299103,-1.745829505368324,False,False,False
2019-04-18,16.206417587017313,-1.1698623364177376,False,False,False
2019-04-22,16.28636636409635,-0.9240718448377635,False,False,False
2019-04-23,16.93641712925364,0.9423028976715995,False,False,False
2019-04-24,16.748249767534602,0.49564669998516503,False,False,True
2019-04-25,16.80264930060513,0.8936300994881268,False,False,False
2019-04-26,17.156206357060228,2.3557914660006984,False,True,False
2019-04-29,17.244844432026298,2.4147062089778486,False,True,False
2019-04-30,17.55018643743783,2.8613378691633753,False,True,False
2019-05-01,17.279506676807422,1.8391060396332135,False,False,False
2019-05-02,17.18039540084484,1.43699597431039,False,False,False
2019-05-03,17.303695720592025,1.6548081255435183,False,False,False
2019-05-06,17.152125816289946,1.1609849762737807,False,False,False
2019-05-07,16.999558791180775,0.6855851742284582,False,False,False
2019-05-08,16.839715945390207,0.213213287052034,False,False,True
2019-05-09,16.38233519111739,-1.0421415929720144,False,False,False
2019-05-10,16.690028765563305,-0.1944553197017191,False,False,True
2019-05-13,16.75919027850132,-0.006518669314673817,False,False,True
2019-05-14,17.3376710930133,1.488275401343393,False,False,False
2019-05-15,17.350288027653843,1.409289759721279,False,False,False
2019-05-16,17.52390164760608,1.7173544049562015,False,False,False
2019-05-17,17.08484515042919,0.5596974551693296,False,False,False
2019-05-20,16.862798794441655,-0.034034662428462016,False,False,True
2019-05-21,16.844109237722073,-0.11095628069190583,False,False,True
2019-05-22,17.6431154515803,1.7955719785071282,False,False,False
2019-05-23,17.86772133179541,2.089671272417179,False,True,False
2019-05-24,17.743378689666088,1.6476152411223413,False,False,False
2019-05-28,17.693536171319582,1.422097904087501,False,False,False
2019-05-29,17.070657959967548,0.05274339096310461,False,False,True
2019-05-30,17.602384056608482,1.1336514901427246,False,False,False
2019-05-31,17.63249059824851,1.166143106909938,False,False,False
2019-06-03,18.241337309177524,2.3558403144733346,False,True,False
2019-06-04,18.239188226247226,2.17768443734388,False,True,False
2019-06-05,18.448296580771604,2.3001073475487503,False,True,False
2019-06-06,18.923116391182596,2.7300023537849585,False,True,False
2019-06-07,18.64646448423069,2.0097440663624013,False,True,False
2019-06-10,18.5069361593483,1.625972289425206,False,False,False
2019-06-11,18.5529057493088,1.5614695516565371,False,False,False
2019-06-12,18.877667165167964,1.863122558913477,False,False,False
2019-06-13,18.416882952784754,1.1266346244113188,False,False,False
2019-06-14,18.64856051318533,1.3464698238461756,False,False,False
2019-06-17,18.260231572208035,0.7676148398973146,False,False,False
2019-06-18,18.143427860332963,0.566485695625621,False,False,False
2019-06-19,18.42902660245241,0.893826587934433,False,False,False
2019-06-20,18.646670785032043,1.1172322447393621,False,False,False
2019-06-21,18.58588428383048,0.9893429456381128,False,False,False
2019-06-24,18.911591643919003,1.3906972856862507,False,False,False
2019-06-25,18.83279676626252,1.2130824739848582,False,False,False
2019-06-26,18.559445681358035,0.7342835330294866,False,False,False
2019-06-27,18.674476591406503,0.855880519853865,False,False,False
2019-06-28,18.652273936835456,0.7657537133886293,False,False,False
2019-07-01,19.150181662676665,1.4788148045310876,False,False,False
2019-07-02,19.392381723253564,1.8038173713496215,False,False,False
2019-07-03,19.128501592258317,1.3489228748768505,False,False,False
2019-07-05,19.377196100401918,1.6777214051074991,False,False,False
2019-07-08,19.38039132041161,1.5542852142892707,False,False,False
2019-07-09,19.172170446953245,1.1100283222140521,False,False,False
2019-07-10,18.7451520573077,0.2847248438426686,False,False,True
2019-07-11,18.97991713527624,0.7201691677367634,False,False,False
2019-07-12,19.323216455519706,1.4624076366895657,False,False,False
2019-07-15,19.11913515180997,0.9623860066518911,False,False,False
2019-07-16,19.215257225656707,1.1510387267590751,False,False,False
2019-07-17,19.506254979083636,1.8053305884096045,False,False,False
2019-07-18,19.33164452123181,1.242526531042645,False,False,False
2019-07-19,19.378194532791923,1.2875672647884695,False,False,False
2019-07-22,19.161441645975565,0.6762342465683218,False,False,False
2019-07-23,22.15824642596587,4.468260697530747,False,True,False
2019-07-24,21.98473675365952,3.2371688654839184,False,True,False
2019-07-25,21.328874315690612,2.1875557130198637,False,True,False
2019-07-26,21.880128150937338,2.3860562269219234,False,True,False
2019-07-29,21.623849228056947,1.9263880755993756,False,False,False
2019-07-30,21.61222753682557,1.74938658386202,False,False,False
2019-07-31,21.179245316119548,1.290846508447625,False,False,False
2019-08-01,20.7441123580914,0.8640368388420183,False,False,False
2019-08-02,20.852177755807126,0.8938933098187061,False,False,False
2019-08-05,21.038358162497598,0.9840536826352716,False,False,False
2019-08-06,21.153905904702153,1.0122055947730815,False,False,False
2019-08-07,21.736626481812806,1.3945505420388746,False,False,False
2019-08-08,21.830758634656217,1.3727798760250716,False,False,False
2019-08-09,21.77484161683275,1.2407629077685518,False,False,False
2019-08-12,21.616362785963346,1.042436412831099,False,False,False
2019-08-13,21.52756793238182,0.9059822919348788,False,False,False
2019-08-14,21.216889193523407,0.6004334224298981,False,False,False
2019-08-15,21.703166064149706,0.9447626992201182,False,False,False
2019-08-16,21.987251359219556,1.108191793717594,False,False,False
2019-08-19,22.067926801045793,1.1003774116026168,False,False,False
2019-08-20,21.38342953879976,0.4737458367120403,False,False,True
2019-08-21,21.534526441036455,0.5552622356403152,False,False,False
2019-08-22,21.84578406690548,0.7925476761812935,False,False,False
2019-08-23,21.68390149501819,0.5853371902606146,False,False,False
2019-08-26,21.630022608801028,0.48020024673586986,False,False,True
2019-08-27,21.559029830873065,0.3468988423243143,False,False,True
2019-08-28,21.843215318792957,0.6406091919855608,False,False,False
2019-08-29,21.578971825473396,0.23372630236864286,False,False,True
2019-08-30,21.394262853238324,-0.16757481211173947,False,False,True
2019-09-03,21.47462423192006,-0.2622388314128421,False,False,True
2019-09-04,21.528763038729238,-0.04639086130511092,False,False,True
2019-09-05,21.65881659500512,0.3990810091437566,False,False,True
2019-09-06,21.42677407778981,-0.34907984809731063,False,False,True
2019-09-09,20.955467365230284,-1.697823617280692,False,False,False
2019-09-10,20.96834690353009,-1.5266920318477748,False,False,False
2019-09-11,21.21530868514194,-0.7500366680152812,False,False,False
2019-09-12,21.326461540524214,-0.44186998161443325,False,False,True
2019-09-13,20.68562015429231,-2.308205429620319,True,False,False
2019-09-16,20.769496225315926,-2.0218780060522725,True,False,False
2019-09-17,20.847719845356323,-1.7290680251725152,False,False,False
2019-09-18,20.886931818275848,-1.545707078266724,False,False,False
2019-09-19,21.181855271156948,-0.6946472971225722,False,False,False
2019-09-20,20.76132916877267,-1.687444681582047,False,False,False
2019-09-23,20.81169552295337,-1.439713693990341,False,False,False
2019-09-24,20.991381764984652,-0.9145757932058549,False,False,False
2019-09-25,20.927821809359628,-1.0111712677510556,False,False,False
2019-09-26,20.992795019184207,-0.8194033023779543,False,False,False
2019-09-27,20.942324717357614,-0.8842642780886331,False,False,False
2019-09-30,20.703210519956833,-1.4039868464650456,False,False,False
2019-10-01,20.846776061432386,-0.9968195204135508,False,False,False
2019-10-02,20.12080941517837,-2.5266842483103362,True,False,False
2019-10-03,19.898973680603042,-2.5908828251794627,True,False,False
2019-10-04,20.02069833534145,-2.1124424460396316,True,False,False
2019-10-07,19.82808109552512,-2.2258311812659093,True,False,False
2019-10-08,19.80876347241795,-2.0362569096582583,True,False,False
2019-10-09,19.908657998893162,-1.7019502143803418,False,False,False
2019-10-10,19.72881469533892,-1.8708984282549301,False,False,False
2019-10-11,19.430332660123817,-2.141176748327657,True,False,False
2019-10-14,19.477087377994863,-1.8724574523172557,False,False,False
2019-10-15,19.962688477544184,-1.0415285183992247,False,False,False
2019-10-16,19.920546048579652,-1.0425398170653961,False,False,False
2019-10-17,20.08766306065978,-0.72323007972746,False,False,False
2019-10-18,21.25237532992702,1.278602308315165,False,False,False
2019-10-21,20.734366953472104,0.40380413320550623,False,False,True
2019-10-22,20.221483660376443,-0.4453260832430344,False,False,True
2019-10-23,20.817087530582754,0.6330084702144803,False,False,False
2019-10-24,20.678815458278372,0.44206637924655606,False,False,True
2019-10-25,20.126407723609105,-0.5514261230316293,False,False,False
2019-10-28,19.963630666977693,-0.8009091528081581,False,False,False
2019-10-29,19.924208578559544,-0.8173843494616145,False,False,False
2019-10-30,20.252428383902675,-0.17271432116994778,False,False,True
2019-10-31,20.67598894987926,0.6825826707733513,False,False,False
2019-11-01,20.205049354439893,-0.20537563605228512,False,False,True
2019-11-04,19.880596026722536,-0.7920705577600349,False,False,False
2019-11-05,19.443582504524628,-1.5496346704544297,False,False,False
2019-11-06,19.717769670911316,-0.9450092595420019,False,False,False
2019-11-07,19.483373364454778,-1.3389579319374698,False,False,False
2019-11-08,19.450126251271136,-1.3300492644845343,False,False,False
2019-11-11,19.26222365351679,-1.5955797551761797,False,False,False
